id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,voters,votes,turnout,against,cherechen,corrupted,dmitriyev,kanopatskaja,tihanovkaja,lukashenko
02-073-0006,Узмёны,village,55.738794,27.919307,2,,16,11,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,,11,690.774,550.063,0.7963,4.12954,1.2135,0.896544,1.46707,1.34934,42.944,498.063
02-073-0007,Шатравки,village,55.490476,28.13545,2,,22,7,,,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,20,,7,690.774,550.063,0.7963,8.12592,2.38788,1.76418,2.88684,2.65518,53.68,478.563
02-073-0008,Цветино,village,55.484648,28.19712,2,,19,12,,,0,,0,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,18,,11,690.774,550.063,0.7963,6.12773,1.80069,1.33036,2.17696,2.00226,48.312,488.313
02-073-0009,Миорский сельский Совет,village,55.599163,27.866576,2,,49,21,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,49,,21,690.774,550.063,0.7963,12.6467,3.71636,2.74567,4.49291,4.13237,131.516,390.813
02-073-0010,Черессы,village,55.623463,27.7084,2,,20,8,,,1,,0,0,,0,0,,0,1,,0,1,,0,0,,0,0,,0,17,,8,690.774,550.063,0.7963,8.83363,2.59585,1.91783,3.13826,2.88643,45.628,485.063
02-073-0011,Николаёво,village,55.541199,28.107845,2,,18,7,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,17,,7,690.774,550.063,0.7963,5.86963,1.72485,1.27433,2.08526,1.91793,45.628,491.563
02-073-0012,Новый Погост,village,55.496307,27.476231,2,,23,14,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,22,,14,690.774,550.063,0.7963,7.16011,2.10407,1.5545,2.54372,2.3396,59.048,475.313
02-073-0013,Чепуки,village,55.568018,27.545841,2,,14,11,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,,11,690.774,550.063,0.7963,3.61334,1.06182,0.784476,1.28369,1.18068,37.576,504.563
02-073-0014,Заболотье,village,55.675179,27.448015,2,,8,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,,1,690.774,550.063,0.7963,2.06477,0.606752,0.448272,0.733536,0.674672,21.472,524.063
02-073-0015,Перебродье,village,55.626004,27.393792,2,,28,20,,,0,,0,0,,0,0,,0,1,,1,1,,0,0,,0,0,,0,26,,19,690.774,550.063,0.7963,9.6745,2.84294,2.10038,3.43699,3.16118,69.784,459.063
02-073-0016,Идолта,village,55.720367,27.563502,2,,16,8,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,,8,690.774,550.063,0.7963,4.12954,1.2135,0.896544,1.46707,1.34934,42.944,498.063
02-073-0017,Повятский сельский Совет,village,55.704986,27.638161,2,,19,13,,,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,18,,13,690.774,550.063,0.7963,6.12773,1.80069,1.33036,2.17696,2.00226,48.312,488.313
02-073-0018,Демские,village,55.750484,27.715407,2,,5,3,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,,3,690.774,550.063,0.7963,2.51438,0.738876,0.545886,0.893268,0.821586,10.736,533.813
02-073-0019,Турково,village,55.619721,28.035764,2,,14,3,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,,3,690.774,550.063,0.7963,3.61334,1.06182,0.784476,1.28369,1.18068,37.576,504.563
02-073-0020,Язно,village,55.417424,28.163612,2,,29,4,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,25,,4,690.774,550.063,0.7963,12.3804,3.6381,2.68785,4.3983,4.04535,67.1,455.813
02-074-0001,Navapolack,town_over100,55.53857,28.628491,2,,244,131,,,1,,0,1,,0,0,,0,0,,0,2,,0,0,,0,1,,0,239,,131,1432.8,1112.14,0.7762,89.6841,27.327,18.5237,28.7943,19.0739,462.465,466.275
02-074-0002,Navapolack,town_over100,55.541407,28.631769,2,,262,155,,,2,,1,0,,0,0,,0,0,,0,1,,0,0,,0,3,,0,256,,154,1432.8,1112.14,0.7762,96.8973,29.5249,20.0136,31.1102,20.608,495.36,418.629
02-074-0003,Navapolack,town_over100,55.54026,28.630878,2,,314,187,,,7,,1,1,,0,0,,0,3,,0,0,,0,1,,1,1,,0,301,,185,1432.8,1112.14,0.7762,121.626,37.0597,25.121,39.0495,25.8672,582.435,280.985
02-074-0004,Navapolack,town_over100,55.536701,28.631132,2,,375,218,1824,2298,3,170,2,0,46,0,3,,2,6,57,3,0,,0,1,26,1,2,946,1,360,579,209,2298,1824,0.793734,140.76,46,29.24,57,26,579,946
02-074-0005,Navapolack,town_over100,55.536043,28.637932,2,,376,235,2067,2246,3,124,1,2,33,0,0,,0,2,38,0,1,,0,1,14,0,0,1177,0,367,681,234,2246,1743.35,0.7762,139.427,42.4839,28.7978,44.7649,29.6532,710.145,748.078
02-074-0006,Navapolack,town_over100,55.534377,28.646906,2,,271,161,1726,2105,8,51,2,2,29,1,0,,0,0,23,0,2,,0,0,16,0,2,1345,0,257,262,158,2105,1633.9,0.7762,107.601,32.7863,22.2242,34.5466,22.8844,497.295,916.563
02-074-0007,Navapolack,town_over100,55.534377,28.646906,2,,328,208,,,2,,0,1,,1,0,,0,1,,0,0,,0,0,,0,1,,1,323,,206,1432.8,1112.14,0.7762,118.93,36.2384,24.5643,38.1841,25.2939,625.005,243.927
02-074-0008,Navapolack,town_over100,55.531331,28.645927,2,,169,106,,,5,,2,0,,0,1,,1,0,,0,0,,0,0,,0,3,,0,160,,103,1432.8,1112.14,0.7762,67.3563,20.5237,13.912,21.6257,14.3253,309.6,664.8
02-074-0009,Navapolack,town_over100,55.530342,28.650194,2,,257,155,,,2,,1,1,,0,0,,0,1,,1,2,,0,1,,0,2,,0,248,,153,1432.8,1112.14,0.7762,97.9951,29.8595,20.2403,31.4626,20.8415,479.88,431.864
02-074-0010,Navapolack,town_over100,55.534867,28.659177,2,,299,169,1980,2065,5,36,0,2,11,1,2,,2,1,27,0,2,,0,0,2,0,2,1683,0,285,221,166,2065,1602.85,0.7762,117.349,35.7567,24.2378,37.6765,24.9577,551.475,811.397
02-074-0011,Navapolack,town_over100,55.53212,28.665753,2,,240,153,,,1,,1,0,,0,0,,0,3,,2,0,,0,2,,2,1,,0,233,,148,1432.8,1112.14,0.7762,90.1838,27.4793,18.6269,28.9547,19.1802,450.855,476.863
02-074-0012,Navapolack,town_over100,55.53212,28.665753,2,,252,159,,,4,,2,1,,0,1,,0,3,,2,1,,0,0,,0,3,,0,239,,155,1432.8,1112.14,0.7762,100.039,30.4823,20.6625,32.1189,21.2762,462.465,445.099
02-074-0013,Navapolack,town_over100,55.531331,28.67108,2,,264,160,1727,,3,52,0,1,29,0,1,,0,2,28,1,0,,0,0,16,0,0,1190,0,257,412,159,1432.8,1112.14,0.7762,98.5399,30.0254,20.3528,31.6375,20.9574,497.295,413.335
02-074-0014,Navapolack,town_over100,55.528686,28.65862,2,,269,154,1742,1998,1,155,0,0,37,0,0,,0,1,30,0,0,,0,1,15,0,5,874,1,261,631,153,1998,1550.85,0.7762,101.227,30.8442,20.9078,32.5003,21.5288,505.035,838.807
02-074-0015,Navapolack,town_over100,55.527784,28.666238,2,,274,167,1922,2148,3,205,1,1,35,1,1,14,0,2,45,1,2,,1,0,20,0,2,1080,0,263,523,163,2148,1667.28,0.7762,105.806,32.2396,21.8537,33.9706,22.5028,508.905,942.002
02-074-0016,Navapolack,town_over100,55.527784,28.666238,2,,316,193,1751,1834,1,142,0,2,27,2,0,13,0,6,21,1,1,,0,1,11,1,1,1342,0,304,195,189,1834,1423.55,0.7762,121.376,36.9836,25.0694,38.9693,25.814,588.24,587.098
02-074-0017,Navapolack,town_over100,55.523647,28.667046,2,,272,171,,,0,,0,2,,1,0,,0,0,,0,0,,0,0,,0,1,,0,269,,170,1432.8,1112.14,0.7762,97.5403,29.7209,20.1464,31.3166,20.7448,520.515,392.159
02-074-0018,Navapolack,town_over100,55.522444,28.669472,2,,236,143,1599,2078,3,128,1,0,11,0,0,,0,2,32,1,1,,0,1,4,1,0,992,0,229,432,140,2078,1599,0.76949,105.984,11,22.016,32,4,432,992
02-074-0019,Navapolack,town_over100,55.522444,28.669472,2,,211,120,1538,1738,3,112,2,0,16,0,0,,0,2,22,1,0,,0,0,21,0,1,793,0,205,574,117,1738,1538,0.884925,92.736,16,19.264,22,21,574,793
02-074-0020,Navapolack,town_over100,55.523142,28.676353,2,,254,155,,,7,,2,1,,1,1,,0,2,,2,0,,0,0,,0,2,,0,241,,150,1432.8,1112.14,0.7762,100.735,30.6944,20.8063,32.3425,21.4243,466.335,439.805
02-074-0021,Navapolack,town_over100,55.528513,28.673586,2,,215,124,,,4,,2,2,,0,0,,0,1,,0,1,,0,0,,0,2,,0,205,,122,1432.8,1112.14,0.7762,84.3183,25.6921,17.4154,27.0715,17.9327,396.675,543.038
02-074-0022,Navapolack,town_over100,55.525537,28.681141,2,,227,128,,,3,,1,2,,1,0,,0,1,,1,0,,0,0,,0,0,,0,221,,125,1432.8,1112.14,0.7762,84.7114,25.8119,17.4966,27.1977,18.0163,427.635,511.274
02-074-0023,Navapolack,town_over100,55.524676,28.678518,2,,248,159,1833,2015,3,92,1,1,33,1,0,23,0,0,27,0,0,,0,1,22,1,1,1127,0,242,509,156,2015,1564.04,0.7762,92.023,28.0397,19.0068,29.5452,19.5713,468.27,907.584
02-074-0024,Navapolack,town_over100,55.51905,28.689917,2,,290,171,,,4,,3,2,,2,0,,0,1,,0,0,,0,4,,2,1,,0,278,,164,1432.8,1112.14,0.7762,112.323,34.2253,23.1997,36.0629,23.8888,537.93,344.513
02-074-0025,Navapolack,town_over100,55.51905,28.689917,2,,266,166,,,5,,4,0,,0,0,,0,2,,1,0,,0,2,,1,1,,1,256,,159,1432.8,1112.14,0.7762,102.075,31.1026,21.0829,32.7725,21.7092,495.36,408.041
02-074-0026,Navapolack,town_over100,55.516491,28.693951,2,,597,369,,,7,,1,4,,2,2,,2,3,,1,0,,0,4,,2,7,,0,570,,361,2143.04,1663.43,0.7762,233.404,71.119,48.2082,74.9375,49.6401,1102.95,83.1715
02-074-0027,Navapolack,town_over100,55.516491,28.693951,2,,344,215,,,5,,3,1,,1,1,,0,2,,0,1,,0,0,,0,2,,0,332,,211,1446.2,1122.54,0.7762,131.124,39.9541,27.0829,42.0992,27.8874,642.42,211.972
02-074-0028,Navapolack,town_over100,55.516491,28.693951,2,,455,290,,,4,,0,2,,1,0,,0,1,,1,0,,0,0,,0,2,,0,446,,288,1633.31,1267.77,0.7762,166.932,50.8649,34.4789,53.5959,35.503,863.01,63.3887
02-074-0029,Navapolack,town_over100,55.507509,28.69352,2,,297,177,,,5,,1,1,,1,0,,0,1,,1,0,,0,0,,0,1,,1,289,,173,1432.8,1112.14,0.7762,110.976,33.8147,22.9213,35.6302,23.6022,559.215,325.984
02-074-0030,Navapolack,town_over100,55.507509,28.69352,2,,342,210,,,5,,2,3,,1,0,,0,5,,3,0,,0,0,,0,1,,1,328,,203,1446.2,1122.54,0.7762,132.32,40.3185,27.33,42.4833,28.1418,634.68,217.266
02-074-0031,Navapolack,town_over100,55.507509,28.69352,2,,479,296,,,9,,4,5,,4,3,,1,8,,5,3,,0,1,,1,6,,0,444,,281,1719.46,1334.65,0.7762,199.89,60.9072,41.2861,64.1774,42.5124,859.14,66.7323
02-074-0032,Navapolack,town_over100,55.512816,28.700994,2,,330,198,,,5,,1,2,,0,0,,0,3,,2,2,,0,1,,0,5,,0,312,,195,1432.8,1112.14,0.7762,131.927,40.1987,27.2488,42.357,28.0582,603.72,238.633
02-074-0033,Navapolack,town_over100,55.507234,28.703383,2,,482,268,,,10,,4,7,,3,0,,0,2,,1,2,,0,1,,1,3,,0,457,,259,1730.23,1343,0.7762,191.472,58.3423,39.5475,61.4748,40.7221,884.295,67.1502
02-074-0034,Navapolack,town_over100,55.587433,28.597786,2,,271,143,,,3,,1,2,,1,1,,1,3,,2,2,,0,0,,0,3,,0,257,,138,1432.8,1112.14,0.7762,107.601,32.7863,22.2242,34.5466,22.8844,497.295,394.806
02-074-0035,Navapolack,town_over100,55.587433,28.597786,2,,176,97,,,2,,1,3,,1,0,,0,2,,0,0,,0,0,,0,5,,1,164,,94,1432.8,1112.14,0.7762,72.6321,22.1313,15.0017,23.3195,15.4473,317.34,646.271
02-075-0001,Orsha,town_over100,54.515814,30.4056,2,,170,72,1261,1476,2,11,0,0,10,0,0,,0,1,5,1,0,,0,0,13,0,4,1059,0,163,163,71,1476,1145.67,0.7762,65.8121,20.0532,13.5931,21.1298,13.9968,315.405,695.68
02-075-0002,Orsha,town_over100,54.509748,30.428517,2,,139,83,1388,1504,1,25,0,1,4,1,0,,0,3,14,2,1,,0,0,4,0,1,1166,0,132,175,80,1504,1167.4,0.7762,55.0189,16.7644,11.3638,17.6645,11.7014,255.42,799.467
02-075-0003,Orsha,town_over100,54.513621,30.433601,2,,147,73,,,4,,0,0,,0,0,,0,1,,0,0,,0,0,,0,3,,0,139,,73,1432.8,1112.14,0.7762,58.7504,17.9015,12.1345,18.8626,12.495,268.965,723.034
02-075-0004,Orsha,town_over100,54.519934,30.438542,2,,188,96,,,5,,0,4,,1,0,,0,2,,1,0,,0,1,,0,4,,0,172,,94,1432.8,1112.14,0.7762,80.595,24.5576,16.6464,25.8761,17.1409,332.82,614.507
02-075-0005,Orsha,town_over100,54.533367,30.444983,2,,136,78,896,1351,0,74,0,2,21,0,1,,0,1,16,0,0,,0,0,14,0,4,393,0,128,378,78,1351,896,0.663212,61.272,21,12.728,16,14,378,393
02-075-0006,Orsha,town_over100,54.535211,30.446654,2,,112,57,1259,1408,6,77,1,2,11,0,0,,0,0,8,0,0,,0,0,32,0,3,1062,0,101,69,56,1408,1092.89,0.7762,49.4032,15.0533,10.2039,15.8616,10.507,195.435,796.426
02-075-0007,Orsha,town_over100,54.526309,30.438237,2,,186,113,1681,1826,3,69,1,0,46,0,0,,0,0,21,0,0,,0,1,38,0,1,1442,0,181,65,112,1826,1417.34,0.7762,69.4903,21.1739,14.3528,22.3108,14.7791,350.235,924.998
02-075-0008,Orsha,town_over100,54.518732,30.430394,2,,202,120,1764,1960,3,91,1,1,9,1,0,7,0,1,7,1,0,,0,0,19,0,1,1482,0,196,149,117,1960,1521.35,0.7762,76.0072,23.1597,15.6988,24.4031,16.1651,379.26,986.656
02-075-0009,Orsha,town_over100,54.514786,30.430287,2,,113,58,,,0,,0,0,,0,0,,0,2,,1,0,,0,0,,0,0,,0,111,,57,1432.8,1112.14,0.7762,41.2354,12.5646,8.51693,13.2392,8.7699,214.785,813.032
02-075-0010,Orsha,town_over100,54.529987,30.440653,2,,104,56,1459,1645,2,101,0,0,15,0,0,4,0,0,8,0,1,,0,0,20,0,1,1226,0,100,85,56,1645,1276.85,0.7762,39.9943,12.1864,8.26059,12.8407,8.50595,193.5,1001.56
02-075-0011,Orsha,town_over100,54.489796,30.431077,2,,250,123,,,10,,1,2,,1,1,,0,3,,2,1,,0,0,,0,7,,1,226,,118,1432.8,1112.14,0.7762,109.751,33.4416,22.6684,35.2371,23.3418,437.31,450.393
02-075-0012,Orsha,town_over100,54.515424,30.429712,2,,142,81,,,3,,2,1,,0,0,,0,1,,0,1,,0,0,,0,1,,0,135,,79,1432.8,1112.14,0.7762,56.0634,17.0827,11.5795,17.9999,11.9235,261.225,736.269
02-075-0013,Orsha,town_over100,54.513527,30.426244,2,,139,87,1488,1751,3,30,1,0,14,0,0,12,0,0,25,0,0,,0,1,22,0,0,1249,0,135,135,86,1751,1359.13,0.7762,52.1802,15.8995,10.7775,16.7532,11.0976,261.225,991.197
02-075-0014,Orsha,town_over100,54.49937,30.436404,2,,123,51,,,2,,0,0,,0,0,,0,0,,0,1,,0,0,,0,3,,0,117,,51,1432.8,1112.14,0.7762,48.502,14.7787,10.0178,15.5722,10.3153,226.395,786.562
02-075-0015,Orsha,town_over100,54.55938,30.44925,2,,140,71,,,1,,1,0,,0,0,,0,5,,2,0,,0,1,,0,1,,0,132,,68,1432.8,1112.14,0.7762,56.3132,17.1588,11.6312,18.0801,11.9766,255.42,741.563
02-075-0016,Orsha,town_over100,54.503914,30.443088,2,,210,117,,,8,,3,0,,0,0,,0,2,,1,0,,0,0,,0,1,,0,199,,113,1432.8,1112.14,0.7762,83.5236,25.4499,17.2513,26.8164,17.7637,385.065,556.273
02-075-0017,Orsha,town_over100,54.514457,30.416219,2,,197,119,,,1,,1,2,,2,0,,0,2,,0,2,,0,0,,0,0,,0,190,,116,1432.8,1112.14,0.7762,75.2126,22.9175,15.5347,24.148,15.9961,367.65,590.684
02-075-0018,Orsha,town_over100,54.509085,30.414773,2,,106,60,,,1,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,104,,60,1432.8,1112.14,0.7762,38.7982,11.822,8.01354,12.4567,8.25157,201.24,831.561
02-075-0019,Orsha,town_over100,54.510924,30.414449,2,,109,68,1293,1414,4,15,3,1,16,1,0,,0,0,13,0,0,,0,0,7,0,2,1082,0,102,160,64,1414,1097.55,0.7762,12.42,16,2.58,13,7,160,886.55
02-075-0020,Orsha,town_over100,54.50487,30.414692,2,,103,63,,,1,,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,101,,62,1432.8,1112.14,0.7762,37.7537,11.5037,7.79781,12.1213,8.02942,195.435,839.502
02-075-0021,Orsha,town_over100,54.50017,30.403589,2,,155,82,1493,1736,3,99,1,0,16,0,0,,0,0,7,0,0,,0,0,19,0,2,1254,0,150,98,81,1736,1347.48,0.7762,58.6971,17.8852,12.1235,18.8455,12.4836,290.25,937.195
02-075-0022,Orsha,town_over100,54.499271,30.402124,2,,165,87,,,1,,0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,163,,87,1432.8,1112.14,0.7762,59.3401,18.0811,12.2563,19.0519,12.6204,315.405,675.388
02-075-0023,Orsha,town_over100,54.487955,30.398486,2,,108,56,,,3,,1,0,,0,1,,0,2,,0,0,,0,1,,1,4,,0,97,,54,1432.8,1112.14,0.7762,48.0105,14.629,9.91628,15.4144,10.2108,187.695,826.267
02-075-0024,Orsha,town_over100,54.493467,30.401469,2,,100,52,,,2,,0,0,,0,0,,0,2,,1,0,,0,0,,0,2,,1,94,,50,1432.8,1112.14,0.7762,40.4941,12.3387,8.36381,13.0012,8.61224,181.89,847.443
02-075-0025,Orsha,town_over100,54.545689,30.430143,2,,99,45,,,1,,0,1,,1,0,,0,0,,0,1,,0,0,,0,0,,0,96,,44,1432.8,1112.14,0.7762,37.3073,11.3677,7.70559,11.978,7.93447,185.76,850.09
02-075-0026,Orsha,town_over100,54.487495,30.376864,2,,82,35,,,2,,0,0,,0,0,,0,2,,1,3,,0,0,,0,2,,0,73,,34,1432.8,1112.14,0.7762,37.0657,11.2941,7.6557,11.9004,7.8831,141.255,895.089
02-075-0027,Orsha,town_over100,54.514206,30.436135,2,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,1432.8,1112.14,0.7762,0.696336,0.212176,0.143824,0.223568,0.148096,3.87,1106.85
02-075-0028,Orsha,town_over100,54.493488,30.427789,2,,230,122,2012,2313,5,142,3,2,10,1,2,9,0,6,6,2,0,,0,0,14,0,0,1690,0,215,141,116,2313,1795.35,0.7762,94.2719,28.725,19.4713,30.2672,20.0496,416.025,1186.54
02-075-0029,Orsha,town_over100,54.493488,30.427789,2,,200,120,,,3,,2,0,,0,2,,2,0,,0,1,,0,1,,0,1,,0,192,,116,1432.8,1112.14,0.7762,77.2033,23.5241,15.9459,24.7872,16.4195,371.52,582.743
02-075-0030,Orsha,town_over100,54.492353,30.400723,2,,119,63,,,2,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,117,,62,1432.8,1112.14,0.7762,43.3244,13.2011,8.9484,13.9099,9.21419,226.395,797.15
02-075-0031,Orsha,town_over100,54.494382,30.402852,2,,163,105,,,2,,1,0,,0,1,,0,0,,0,1,,1,0,,0,1,,0,158,,103,1432.8,1112.14,0.7762,61.4825,18.7339,12.6988,19.7398,13.076,305.73,680.682
02-075-0032,Orsha,town_over100,54.524856,30.430556,2,,152,91,,,2,,2,0,,0,1,,0,1,,1,1,,0,1,,0,3,,0,143,,88,1432.8,1112.14,0.7762,61.4375,18.7202,12.6895,19.7253,13.0665,276.705,709.799
02-075-0033,Orsha,town_over100,54.512014,30.414645,2,,110,64,1340,1473,4,47,1,1,11,0,0,27,0,2,5,1,0,,0,0,23,0,1,1192,0,102,35,62,1473,1143.34,0.7762,45.8682,13.9762,9.4738,14.7266,9.7552,197.37,852.17
02-075-0034,Orsha,town_over100,54.511912,30.421357,2,,1,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,1,1432.8,1112.14,0.7762,0.348168,0.106088,0.071912,0.111784,0.074048,1.935,1109.5
02-075-0035,Orsha,town_over100,54.488609,30.423369,2,,130,80,,,3,,1,1,,1,0,,0,1,,0,2,,0,1,,1,1,,0,121,,77,1432.8,1112.14,0.7762,53.7778,16.3863,11.1075,17.2661,11.4374,234.135,768.033
02-075-0036,Orsha,town_over100,54.488264,30.439377,2,,289,177,,,4,,1,3,,1,1,,0,1,,1,1,,0,0,,0,1,,0,278,,174,1432.8,1112.14,0.7762,111.029,33.8309,22.9324,35.6473,23.6135,537.93,347.16
02-075-0037,Orsha,town_over100,54.502565,30.394327,2,,54,28,,,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,51,,28,1432.8,1112.14,0.7762,21.6397,6.5937,4.46955,6.94772,4.60231,98.685,969.205
02-075-0038,Orsha,town_over100,54.512106,30.395824,2,,215,118,2040,2402,4,17,3,0,16,0,0,18,0,1,48,0,0,,0,0,23,0,1,1734,0,209,185,115,2402,1864.43,0.7762,80.5334,24.5388,16.6337,25.8563,17.1278,404.415,1295.33
02-075-0039,Orsha,town_over100,54.48444,30.410119,2,,158,95,,,4,,1,1,,0,1,,0,1,,1,0,,0,0,,0,1,,0,150,,93,1432.8,1112.14,0.7762,62.5803,19.0684,12.9256,20.0922,13.3095,290.25,693.917
02-075-0040,Orsha,town_over100,54.48444,30.410119,2,,161,93,,,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,159,,93,1432.8,1112.14,0.7762,57.9475,17.6568,11.9687,18.6048,12.3242,307.665,685.976
02-075-0041,Orsha,town_over100,54.485716,30.411027,2,,161,92,,,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,157,,92,1432.8,1112.14,0.7762,59.8399,18.2334,12.3596,19.2124,12.7267,303.795,685.976
02-075-0042,Orsha,town_over100,54.523226,30.368438,2,,104,59,,,1,,0,2,,2,0,,0,1,,1,2,,1,0,,0,3,,0,95,,55,1432.8,1112.14,0.7762,44.7254,13.628,9.23776,14.3597,9.51215,183.825,836.855
02-075-0043,Orsha,town_over100,54.512032,30.395845,2,,149,91,1892,2175,2,118,1,1,15,1,0,,0,4,12,0,1,,0,0,38,0,1,1608,0,140,101,89,2175,1688.23,0.7762,60.393,18.4019,12.4738,19.39,12.8443,270.9,1293.83
02-075-0044,Orsha,town_over100,54.510782,30.398854,2,,142,81,,,2,,2,2,,1,0,,0,2,,1,1,,0,0,,0,2,,0,133,,77,1432.8,1112.14,0.7762,57.9558,17.6593,11.9704,18.6075,12.326,257.355,736.269
02-075-0045,Orsha,town_over100,54.518365,30.372916,2,,208,103,,,5,,0,1,,0,1,,0,1,,0,2,,0,0,,0,4,,0,194,,103,1432.8,1112.14,0.7762,85.666,26.1027,17.6938,27.5042,18.2193,375.39,561.567
02-075-0046,Orsha,town_over100,54.516903,30.371824,2,,148,83,,,2,,1,0,,0,0,,0,0,,0,0,,0,1,,0,4,,1,141,,81,1432.8,1112.14,0.7762,58.1524,17.7192,12.011,18.6706,12.3678,272.835,720.387
02-075-0047,Orsha,town_over100,54.511864,30.358727,2,,130,72,,,6,,3,1,,0,0,,0,3,,1,0,,0,1,,0,1,,0,118,,68,1432.8,1112.14,0.7762,56.6164,17.2512,11.6938,18.1775,12.0411,228.33,768.033
02-075-0048,Orsha,town_over100,54.511655,30.381337,2,,157,86,,,2,,0,3,,2,0,,0,0,,0,0,,0,1,,0,3,,0,148,,84,1432.8,1112.14,0.7762,63.1783,19.2507,13.0491,20.2842,13.4367,286.38,696.564
02-075-0049,Orsha,town_over100,54.503867,30.370081,2,,69,39,898,1018,1,51,0,0,8,0,1,9,0,0,6,0,0,,0,0,16,0,1,772,0,66,36,39,1018,790.172,0.7762,26.8622,8.18502,5.54823,8.62448,5.71303,127.71,607.529
02-075-0050,Orsha,town_over100,54.500228,30.359185,2,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,1432.8,1112.14,0.7762,0,0,0,0,0,0,1112.14
02-075-0051,Orsha,town_over100,54.504395,30.370971,2,,74,33,948,1026,0,33,0,0,11,0,0,4,0,1,9,0,0,,0,0,14,0,0,796,0,73,81,33,1026,796.381,0.7762,33,11,4,9,14,81,644.381
02-075-0052,Baran,town_below100,54.485434,30.3208,2,,186,97,1952,2234,0,112,0,2,20,1,0,,0,0,12,0,0,,0,0,53,0,1,1668,0,183,87,96,2234,1841.04,0.8241,71.4239,20.1234,11.6205,23.0994,15.3051,464.088,1235.38
02-075-0053,Baran,town_below100,54.481799,30.310927,2,,136,76,1517,1791,3,74,0,0,26,0,0,,0,2,48,1,0,,0,0,19,0,1,1238,0,130,112,75,1791,1475.96,0.8241,57.0891,16.0846,9.2883,18.4633,12.2334,329.68,1033.12
02-075-0054,Baran,town_below100,54.480094,30.312356,2,,115,71,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,2,,0,112,,71,1350.62,1113.05,0.8241,45.6236,12.8543,7.42289,14.7552,9.77648,284.032,738.583
02-075-0055,Baran,town_below100,54.483253,30.32451,2,,188,113,,,3,,1,1,,1,0,,0,3,,2,0,,0,0,,0,3,,0,178,,109,1350.62,1113.05,0.8241,81.0976,22.8489,13.1945,26.228,17.3781,451.408,500.893
02-075-0056,Baran,town_below100,54.475196,30.316323,2,,51,25,804,921,0,54,0,0,7,0,0,,0,1,5,0,0,,0,0,9,0,0,675,0,50,54,25,921,758.996,0.8241,19.8107,5.58159,3.22317,6.40704,4.24516,126.8,592.928
02-075-0057,Baran,town_below100,54.479691,30.308942,2,,5,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,1,1350.62,1113.05,0.8241,1.81692,0.51191,0.29561,0.587615,0.38934,12.68,1096.77
02-075-0058,Orsha,town_over100,54.51223,30.374744,2,,75,40,,,2,,2,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,70,,38,1432.8,1112.14,0.7762,30.8437,9.39817,6.37057,9.90277,6.5598,135.45,913.618
02-075-0059,Orsha,town_over100,54.51223,30.374744,2,,94,56,1309,1443,4,109,0,0,9,0,0,,0,0,5,0,0,,0,0,12,0,0,1102,0,90,72,56,1443,1120.06,0.7762,36.5127,11.1255,7.54147,11.7229,7.76547,174.15,871.242
