id,area,source,tihanovkaja,against,cherechen,corrupted,dmitriyev,kanopatskaja,latitude,longitude
03-090-0019,village,voice,12.144,1.17003,0.378219,0.285705,0.438081,0.451686,52.08547,27.537693
03-090-0021,village,voice,4.048,7.20809,2.33006,1.76012,2.69884,2.78266,52.449657,28.025173
03-090-0023,village,voice,12.144,21.6243,6.99017,5.28035,8.09653,8.34797,52.337602,27.485923
03-090-0024,village,voice,12.144,12.6755,4.09744,3.09519,4.74596,4.89335,52.197951,27.606926
03-090-0025,village,voice,12.144,1.17003,0.378219,0.285705,0.438081,0.451686,52.167873,27.63207
03-090-0026,village,voice,8.096,0.35389,0.114397,0.086415,0.132503,0.136618,52.21789,27.760251
03-090-0027,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,52.230579,27.660736
03-090-0028,village,voice,20.24,29.6485,9.58405,7.23975,11.101,11.4457,52.210435,27.697827
03-090-0031,village,voice,28.336,13.3833,4.32624,3.26802,5.01096,5.16658,52.467529,27.599021
03-090-0032,village,voice,12.144,12.6755,4.09744,3.09519,4.74596,4.89335,52.290331,28.024329
03-090-0033,village,voice,24.288,1.06167,0.343191,0.259245,0.397509,0.409854,52.342747,28.025317
03-090-0034,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,52.312002,27.994469
03-090-0035,village,voice,36.432,4.78848,1.5479,1.16928,1.7929,1.84858,52.038406,27.847612
03-090-0036,village,voice,24.288,0,0,0,0,0,52.054712,27.86406
03-090-0037,village,voice,0,5.11356,1.65299,1.24866,1.91461,1.97407,52.039131,27.94172
03-090-0038,village,voice,8.096,4.18906,1.35414,1.02291,1.56846,1.61717,52.057592,28.009983
03-090-0040,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,52.176782,27.997298
03-090-0041,village,voice,40.48,13.275,4.29121,3.24156,4.97039,5.12475,52.134646,27.899993
03-090-0042,village,voice,12.144,3.72681,1.20471,0.910035,1.39539,1.43872,52.174264,27.894603
03-090-0044,village,voice,4.048,4.65131,1.50356,1.13579,1.74154,1.79562,52.182481,27.944136
03-090-0045,village,voice,12.144,2.44842,0.791466,0.59787,0.916734,0.945204,52.010603,27.702777
03-090-0046,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,52.028482,27.777409
03-090-0047,village,voice,8.096,1.63228,0.527644,0.39858,0.611156,0.630136,52.025623,27.74621
03-090-0048,village,voice,24.288,2.34006,0.756438,0.57141,0.876162,0.903372,52.029158,27.635538
03-090-0049,village,voice,0,6.39195,2.06624,1.56083,2.39327,2.46759,52.376444,27.968067
03-090-0050,village,voice,20.24,15.5862,5.03833,3.80594,5.83577,6.017,52.344914,27.882071
03-090-0051,village,voice,125.488,18.9084,6.11225,4.61717,7.07965,7.29952,52.363693,27.907763
03-090-0052,town_below100,voice,35.334,5.19077,1.69963,1.13692,1.96376,1.49292,52.211175,27.862677
03-090-0053,village,voice,0,11.5055,3.71922,2.80949,4.30788,4.44166,52.307939,27.614095
03-091-0001,town_below100,official-corrupted-fix,303,35.303,13,7.697,9,7,52.887942,29.998026
03-091-0002,town_below100,voice,584.974,92.8516,30.4028,20.337,35.1275,26.7051,52.884306,30.001206
03-091-0003,town_below100,voice,200.226,38.9579,12.7561,8.53281,14.7385,11.2047,52.883263,30.019514
03-091-0004,town_below100,voice,266.968,63.562,20.8124,13.9218,24.0467,18.2811,52.883584,30.023323
03-091-0005,town_below100,official-corrupted-fix,580,65.68,34,14.32,37,13,52.883086,30.033658
03-091-0006,town_below100,voice,380.822,76.8301,25.1567,16.8278,29.0662,22.0971,52.882883,30.035827
03-091-0007,town_below100,voice,608.53,78.4699,25.6937,17.187,29.6866,22.5688,52.883086,30.033658
03-091-0008,town_below100,voice,39.26,25.8228,8.45524,5.65587,9.76923,7.4269,52.871138,30.029934
03-091-0009,town_below100,official-corrupted-fix,331,50.081,14,10.919,14,11,52.881992,30.046562
03-091-0010,town_below100,voice,145.262,31.4366,10.2934,6.88545,11.893,9.0415,52.887643,30.05586
03-091-0011,town_below100,voice,19.63,8.55455,2.80105,1.87367,3.23635,2.46038,52.877905,30.093346
03-091-0012,town_below100,official-corrupted-fix,205,88.668,5,19.332,9,28,52.895187,30.055046
03-091-0013,town_below100,voice,616.382,91.1033,29.8303,19.954,34.4661,26.2023,52.892288,30.038926
03-091-0014,town_below100,official-corrupted-fix,575,89.489,18,19.511,24,13,52.895378,30.039272
03-091-0015,town_below100,official,476,65,3,9,9,7,52.892272,30.036447
03-091-0016,town_below100,official-corrupted-fix,492,55.828,20,12.172,20,17,52.891147,29.99976
03-091-0017,town_below100,official,359,72,62,14,42,74,52.901947,30.014555
03-091-0018,town_below100,official,389,52,12,6,23,5,52.905065,30.014088
03-091-0019,town_below100,voice,424.008,97.1438,31.8082,21.2771,36.7513,27.9396,52.898362,30.049545
03-091-0020,town_below100,voice,475.046,51.6681,16.9179,11.3167,19.547,14.8603,52.897791,30.047604
03-091-0021,town_below100,official-corrupted-fix,797,90.31,36,19.69,24,10,52.902126,30.057207
03-091-0022,town_below100,official-corrupted-fix,754,107.551,46,23.449,32,18,52.904701,30.048503
03-091-0023,town_below100,voice,1052.17,135.621,44.4068,29.7046,51.3079,39.006,52.909654,30.049823
03-091-0024,town_below100,official-corrupted-fix,1205,112.477,47,24.523,22,16,52.909654,30.049823
03-091-0025,town_below100,voice,942.24,73.2755,23.9929,16.0493,27.7215,21.0748,52.905488,30.047245
03-091-0026,town_below100,official-corrupted-fix,1369,151.064,56,32.936,56,23,52.904831,30.0396
03-091-0027,town_below100,official,1446,72,58,19,61,24,52.908085,30.038227
03-091-0028,town_below100,official,361,55,15,3,28,11,52.903924,30.040561
03-091-0029,town_below100,official-corrupted-fix,474,83.742,29,18.258,30,10,52.904723,30.041029
03-091-0030,town_below100,official-corrupted-fix,687,116.582,41,25.418,41,16,52.903641,30.042575
03-091-0031,town_below100,voice,694.902,76.774,25.1384,16.8155,29.045,22.081,52.902832,30.039978
03-091-0032,town_below100,official,1428,172,51,23,46,24,52.908085,30.038227
03-091-0033,town_below100,official-corrupted-fix,884,197.861,9,43.139,15,49,52.910414,30.046769
03-091-0034,town_below100,voice,27.482,0.026216,0.008584,0.005742,0.009918,0.00754,52.89853,30.030617
03-091-0035,village,voice,445.28,46.3101,14.97,11.3083,17.3394,17.8779,52.937586,30.01222
03-091-0036,village,official-corrupted-fix,256,26.532,13,6.468,8,7,52.728784,30.10948
03-091-0037,village,voice,0,5.11356,1.65299,1.24866,1.91461,1.97407,52.644478,30.205753
03-091-0038,village,voice,8.096,5.46745,1.76739,1.33508,2.04712,2.11069,52.697917,29.857754
03-091-0039,village,voice,24.288,11.2888,3.64917,2.75657,4.22673,4.358,52.768811,29.892438
03-091-0040,village,voice,40.48,11.9966,3.87796,2.92939,4.49174,4.63123,52.911511,30.32168
03-091-0041,village,voice,40.48,15.8317,5.1177,3.86589,5.9277,6.11179,52.901936,30.20825
03-091-0042,village,voice,28.336,12.1049,3.91299,2.95586,4.53231,4.67307,52.798778,29.787201
03-091-0043,village,official-corrupted-fix,160,24.924,9,6.076,19,10,52.950138,29.766575
03-091-0044,village,voice,32.384,5.25073,1.69733,1.28216,1.96597,2.02703,52.932403,29.691638
03-091-0045,village,voice,93.104,16.2144,5.24141,3.95934,6.07099,6.25953,52.946781,29.790113
03-091-0046,village,official,331,58,18,11,21,7,52.970371,29.959956
03-091-0047,village,official-corrupted-fix,223,28.944,16,7.056,20,8,52.951315,30.004952
03-091-0048,village,official-corrupted-fix,161,16.884,8,4.116,8,5,52.972979,29.933213
03-091-0049,village,voice,16.192,9.65651,3.12152,2.35798,3.61558,3.72786,52.965696,30.192206
03-091-0050,village,voice,16.192,4.54295,1.46854,1.10933,1.70097,1.75379,52.981454,30.149491
03-091-0051,village,voice,60.72,14.7989,4.78382,3.61368,5.54098,5.71306,52.909643,29.911294
03-091-0052,village,voice,8.096,0.35389,0.114397,0.086415,0.132503,0.136618,52.657191,30.08439
03-091-0053,village,voice,8.096,1.63228,0.527644,0.39858,0.611156,0.630136,52.634614,29.99022
03-091-0054,village,voice,64.768,25.8421,8.35362,6.31029,9.67578,9.97627,52.818086,30.040966
03-091-0055,village,voice,44.528,10.2559,3.31529,2.50436,3.84001,3.95927,52.807701,30.079719
03-091-0056,village,voice,36.432,20.1292,6.50687,4.91526,7.53673,7.77079,52.766174,29.986582
03-091-0057,village,voice,0,1.27839,0.413247,0.312165,0.478653,0.493518,52.70955,29.997793
03-091-0058,village,voice,89.056,35.8525,11.5895,8.75469,13.4239,13.8407,52.784407,30.329819
03-091-0059,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,52.756321,30.222605
03-091-0060,village,voice,105.248,31.4468,10.1653,7.67886,11.7743,12.1399,52.865381,30.046706
03-091-0061,village,voice,129.536,36.3436,11.7483,8.8746,13.6077,14.0303,52.845616,30.023457
03-091-0062,village,voice,56.672,15.2611,4.93325,3.72656,5.71405,5.89151,52.811032,29.952886
03-091-0063,village,voice,93.104,7.26571,2.34868,1.77419,2.72042,2.8049,52.836265,30.274833
03-091-0064,village,voice,8.096,6.74584,2.18063,1.64724,2.52577,2.60421,52.850429,30.197488
03-091-0065,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,52.858112,29.643991
03-091-0066,village,voice,0,3.83517,1.23974,0.936495,1.43596,1.48055,52.834508,29.547602
03-091-0067,village,voice,16.192,12.2133,3.94802,2.98232,4.57288,4.7149,52.88905,29.554708
03-091-0068,village,voice,4.048,7.20809,2.33006,1.76012,2.69884,2.78266,52.928565,29.624327
03-092-0001,town_below100,voice,243.412,65.4957,21.4455,14.3453,24.7782,18.8373,52.12833,29.331715
03-092-0002,town_below100,voice,125.632,49.023,16.0518,10.7373,18.5463,14.0995,52.128648,29.334414
03-092-0003,town_below100,voice,172.744,50.1349,16.4159,10.9809,18.967,14.4193,52.12898,29.328763
03-092-0004,town_below100,voice,180.596,85.1749,27.8891,18.6556,32.2232,24.4972,52.125507,29.322825
03-092-0005,town_below100,voice,160.966,46.7449,15.3059,10.2384,17.6845,13.4443,52.125176,29.312091
03-092-0006,town_below100,voice,94.224,28.3648,9.28759,6.21265,10.7309,8.15802,52.125259,29.306557
03-092-0007,town_below100,voice,98.15,17.8766,5.8534,3.91545,6.76305,5.1415,52.132081,29.331036
03-092-0008,town_below100,voice,164.892,32.5223,10.6489,7.12325,12.3038,9.35376,52.135249,29.322646
03-092-0009,town_below100,voice,98.15,21.611,7.07618,4.73339,8.17585,6.21556,52.136874,29.310959
03-092-0010,town_below100,voice,47.112,21.0288,6.88555,4.60588,7.9556,6.04812,52.138036,29.308302
03-092-0011,town_below100,voice,129.558,59.6965,19.5467,13.0751,22.5843,17.1694,52.144667,29.315468
03-092-0012,town_below100,voice,129.558,34.8004,11.3948,7.62221,13.1656,10.009,52.122428,29.321927
03-092-0013,town_below100,voice,109.928,28.7354,9.40895,6.29383,10.8712,8.26462,52.111456,29.323463
03-092-0014,town_below100,voice,302.302,79.9561,26.1803,17.5125,30.2489,22.9962,52.117252,29.335582
03-092-0015,town_below100,voice,204.152,33.4489,10.9523,7.3262,12.6543,9.62026,52.121029,29.347592
03-092-0016,town_below100,voice,141.336,53.1281,17.3959,11.6365,20.0993,15.2802,52.118219,29.35135
03-092-0017,town_below100,voice,192.374,51.2206,16.7714,11.2187,19.3777,14.7316,52.126989,29.339552
03-092-0018,town_below100,voice,121.706,38.3495,12.5569,8.39956,14.5083,11.0297,52.132064,29.334531
03-092-0019,town_below100,voice,109.928,20.0218,6.55581,4.3853,7.57462,5.75848,52.132474,29.341708
03-092-0020,town_below100,voice,188.448,44.2815,14.4993,9.69883,16.7525,12.7358,52.134762,29.346613
03-092-0021,town_below100,voice,153.114,6.72576,2.20224,1.47312,2.54448,1.9344,52.132468,29.343154
03-092-0022,town_below100,voice,3.926,0,0,0,0,0,52.131346,29.349982
03-092-0023,town_below100,voice,200.226,46.4267,15.2017,10.1687,17.5641,13.3528,52.124407,29.316043
03-092-0024,town_below100,voice,106.002,25.5308,8.35963,5.59192,9.65876,7.34292,52.130063,29.335384
03-092-0025,town_below100,voice,160.966,69.1515,22.6425,15.146,26.1613,19.8887,52.132827,29.334351
03-092-0026,town_below100,voice,109.928,27.4906,9.00136,6.02118,10.4002,7.9066,52.125259,29.306557
03-092-0027,town_below100,voice,58.89,45.5806,14.9246,9.98336,17.244,13.1095,52.1304,29.304778
03-092-0028,town_below100,voice,208.078,50.3465,16.4851,11.0272,19.047,14.4802,52.125673,29.348877
03-092-0029,town_below100,voice,117.78,18.9623,6.2089,4.15325,7.17379,5.45376,52.122312,29.320732
03-092-0030,town_below100,voice,149.188,15.9692,5.22884,3.49767,6.04143,4.5929,52.12355,29.303107
03-092-0031,village,voice,12.144,3.72681,1.20471,0.910035,1.39539,1.43872,51.941595,29.519763
03-092-0032,village,voice,12.144,16.5107,5.33718,4.03169,6.18192,6.3739,52.013652,29.51935
03-092-0033,village,voice,16.192,5.82134,1.88178,1.42149,2.17962,2.24731,51.914805,29.582744
03-092-0034,village,voice,4.048,4.65131,1.50356,1.13579,1.74154,1.79562,51.958864,29.625414
03-092-0035,village,voice,12.144,10.1188,3.27095,2.47086,3.78865,3.90631,52.072424,29.532762
03-092-0036,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,52.081142,29.750504
03-092-0037,village,voice,48.576,8.51529,2.75262,2.07932,3.18828,3.2873,52.135768,29.514894
03-092-0038,village,voice,20.24,5.35909,1.73236,1.30862,2.00654,2.06886,52.151492,29.503558
03-092-0039,village,voice,52.624,23.3937,7.56216,5.71242,8.75904,9.03106,52.107529,29.433085
03-092-0040,village,voice,12.144,1.17003,0.378219,0.285705,0.438081,0.451686,52.082526,29.368927
03-092-0041,village,voice,24.288,11.2888,3.64917,2.75657,4.22673,4.358,52.185943,29.227209
03-092-0042,village,voice,32.384,21.8698,7.06954,5.3403,8.18846,8.44276,52.152625,29.294609
03-092-0043,village,voice,4.048,2.09453,0.677069,0.511455,0.784231,0.808586,52.286585,29.779529
03-092-0044,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,52.351626,29.755867
03-092-0045,village,voice,4.048,2.09453,0.677069,0.511455,0.784231,0.808586,52.325517,29.775298
03-092-0046,village,voice,4.048,4.65131,1.50356,1.13579,1.74154,1.79562,52.253933,29.622908
03-092-0047,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,52.227181,29.718354
03-092-0048,village,voice,16.192,1.98617,0.642041,0.484995,0.743659,0.766754,52.283682,29.480318
03-092-0049,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,52.282916,29.582106
03-092-0050,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,52.387597,29.576914
03-092-0051,village,voice,16.192,8.37812,2.70828,2.04582,3.13692,3.23434,52.358067,29.566952
03-092-0052,village,voice,121.44,27.041,8.74115,6.60303,10.1246,10.4391,52.276875,29.378534
03-092-0053,village,voice,16.192,9.65651,3.12152,2.35798,3.61558,3.72786,52.257185,29.4341
03-092-0054,village,voice,16.192,0.70778,0.228794,0.17283,0.265006,0.273236,52.182967,29.416035
03-092-0055,village,voice,20.24,5.35909,1.73236,1.30862,2.00654,2.06886,52.223976,29.361687
03-092-0056,village,voice,72.864,18.5257,5.98854,4.52372,6.93636,7.15178,52.180184,29.346092
03-092-0057,village,voice,20.24,18.143,5.86483,4.43027,6.79307,7.00404,52.343885,29.402434
03-092-0058,village,voice,8.096,0,0,0,0,0,52.408446,29.378503
03-092-0059,village,voice,16.192,1.98617,0.642041,0.484995,0.743659,0.766754,52.374058,29.355533
03-092-0060,village,voice,8.096,0,0,0,0,0,52.326453,29.280124
03-092-0061,village,voice,0,5.11356,1.65299,1.24866,1.91461,1.97407,52.491937,29.291447
03-092-0062,village,voice,48.576,43.0318,13.9103,10.5078,16.1119,16.6123,52.463787,29.265333
03-092-0063,village,voice,20.24,5.35909,1.73236,1.30862,2.00654,2.06886,52.448647,29.367669
03-092-0064,village,voice,28.336,0.59942,0.193766,0.14637,0.224434,0.231404,52.436076,29.188635
03-092-0065,village,voice,0,1.27839,0.413247,0.312165,0.478653,0.493518,52.38973,29.133011
03-092-0066,village,voice,0,1.27839,0.413247,0.312165,0.478653,0.493518,52.358067,29.566952
03-092-0067,village,voice,12.144,2.44842,0.791466,0.59787,0.916734,0.945204,52.249428,29.084053
03-092-0068,village,voice,16.192,3.26456,1.05529,0.79716,1.22231,1.26027,52.416943,29.057439
03-092-0069,village,voice,24.288,8.73201,2.82267,2.13224,3.26943,3.37096,52.348727,29.010634
03-092-0071,village,voice,20.24,11.751,3.79859,2.86944,4.39981,4.53645,52.331945,29.138267
03-092-0072,village,voice,28.336,6.99137,2.26,1.7072,2.6177,2.69899,52.254214,29.227317
03-093-0001,village,voice,8.096,5.46745,1.76739,1.33508,2.04712,2.11069,53.137808,30.706258
03-093-0002,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,53.195614,30.993647
03-093-0003,village,voice,24.288,3.61845,1.16969,0.883575,1.35482,1.39689,53.017434,30.85775
03-093-0004,village,voice,12.144,0,0,0,0,0,53.047289,30.856681
03-093-0005,village,voice,12.144,3.72681,1.20471,0.910035,1.39539,1.43872,53.187586,30.684779
03-093-0006,town_below100,voice,74.594,27.2791,8.9321,5.97485,10.3202,7.84576,53.133162,30.796781
03-093-0007,town_below100,voice,3.926,3.20468,1.04932,0.70191,1.21239,0.9217,53.133989,30.813148
03-093-0008,village,voice,20.24,11.751,3.79859,2.86944,4.39981,4.53645,53.090309,30.780531
03-093-0009,town_below100,voice,243.412,90.3919,29.5973,19.7982,34.1969,25.9977,53.132519,30.797123
03-093-0010,town_below100,voice,137.41,49.9234,16.3466,10.9345,18.8869,14.3585,53.129715,30.801973
03-093-0011,village,voice,4.048,4.65131,1.50356,1.13579,1.74154,1.79562,53.011263,30.797114
03-093-0012,village,voice,12.144,12.6755,4.09744,3.09519,4.74596,4.89335,53.190359,30.870003
03-093-0013,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,53.259956,30.768358
03-093-0014,village,voice,8.096,4.18906,1.35414,1.02291,1.56846,1.61717,53.11726,30.602071
03-093-0015,village,voice,16.192,4.54295,1.46854,1.10933,1.70097,1.75379,53.096376,30.613947
03-093-0016,village,voice,4.048,0,0,0,0,0,53.030677,30.71516
03-093-0017,village,voice,0,7.67034,2.47948,1.87299,2.87192,2.96111,52.990822,30.737456
03-093-0018,village,voice,0,2.55678,0.826494,0.62433,0.957306,0.987036,53.035312,30.622652
03-093-0020,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,52.34383,31.513852
03-094-0001,town_below100,voice,361.192,68.2755,22.3557,14.9541,25.8299,19.6368,51.791111,28.330753
03-094-0002,town_below100,voice,109.928,26.2458,8.59377,5.74853,9.92929,7.54858,51.791111,28.330753
03-094-0003,town_below100,voice,133.484,66.6356,21.8188,14.595,25.2095,19.1651,51.785702,28.328588
03-094-0004,town_below100,voice,306.228,43.3269,14.1867,9.48974,16.3914,12.4613,51.787897,28.323504
03-094-0005,town_below100,voice,212.004,47.3271,15.4965,10.3659,17.9047,13.6118,51.783351,28.323252
03-094-0006,town_below100,voice,0,2.48962,0.815184,0.545292,0.941868,0.71604,51.795824,28.330484
03-094-0007,village,voice,4.048,2.09453,0.677069,0.511455,0.784231,0.808586,51.724565,28.209202
03-094-0008,village,voice,0,7.67034,2.47948,1.87299,2.87192,2.96111,51.709198,28.061438
03-094-0009,village,voice,12.144,12.6755,4.09744,3.09519,4.74596,4.89335,51.656378,27.929646
03-094-0010,village,voice,20.24,4.0807,1.31911,0.99645,1.52789,1.57534,51.675918,27.81963
03-094-0011,village,voice,48.576,25.1344,8.12483,6.13746,9.41077,9.70303,51.570563,27.77713
03-094-0012,village,voice,28.336,5.71298,1.84675,1.39503,2.13905,2.20548,51.673857,27.542904
03-094-0013,village,voice,4.048,7.20809,2.33006,1.76012,2.69884,2.78266,51.752312,27.67545
03-094-0014,village,voice,4.048,5.9297,1.91681,1.44795,2.22019,2.28914,51.826855,27.797477
03-094-0015,village,voice,8.096,0.35389,0.114397,0.086415,0.132503,0.136618,51.848258,27.873573
03-094-0016,village,voice,16.192,8.37812,2.70828,2.04582,3.13692,3.23434,51.880877,28.082782
03-094-0017,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,51.857153,28.188927
03-094-0018,village,voice,20.24,10.4727,3.38535,2.55728,3.92116,4.04293,51.782833,28.215113
03-094-0019,village,voice,0,3.83517,1.23974,0.936495,1.43596,1.48055,51.850266,28.363586
03-094-0020,village,voice,32.384,6.52912,2.11058,1.59432,2.44462,2.52054,51.81232,28.379927
03-094-0021,village,voice,8.096,11.8594,3.83362,2.8959,4.44038,4.57828,51.762781,28.299222
03-094-0022,village,voice,16.192,9.65651,3.12152,2.35798,3.61558,3.72786,51.732286,28.491902
03-094-0023,village,voice,4.048,0,0,0,0,0,51.665786,28.416327
03-094-0024,village,voice,24.288,4.89684,1.58293,1.19574,1.83347,1.89041,51.867771,28.547804
03-094-0025,village,voice,20.24,1.52392,0.492616,0.37212,0.570584,0.588304,51.799366,28.649529
03-094-0026,village,voice,44.528,6.42076,2.07555,1.56786,2.40405,2.47871,51.857409,28.629182
03-094-0027,village,voice,4.048,2.09453,0.677069,0.511455,0.784231,0.808586,51.991341,28.557003
03-094-0028,village,voice,8.096,1.63228,0.527644,0.39858,0.611156,0.630136,51.875906,28.438398
