id,town,area,latitude,longitude,region
06-125-0006,Horki,town_below100,54.285549,30.984434,6
06-125-0007,Horki,town_below100,54.283744,30.966042,6
06-125-0008,Horki,town_below100,54.284888,30.993703,6
06-125-0009,Horki,town_below100,54.288038,30.997429,6
06-125-0010,Horki,town_below100,54.283449,31.004966,6
06-125-0011,Horki,town_below100,54.278929,30.995282,6
06-125-0012,Horki,town_below100,54.274617,30.991228,6
06-125-0013,Horki,town_below100,54.264186,30.985841,6
06-125-0014,Добрая,village,54.197041,30.939173,6
06-125-0015,Овсянка,village,54.21284,30.781923,6
06-125-0016,Маслаки,village,54.32135,30.654955,6
06-125-0017,Рудковщина,village,54.396281,30.704515,6
06-125-0018,Сава,village,54.365647,30.81543,6
06-125-0019,Красулино,village,54.390965,30.935571,6
06-125-0020,Ректа,village,54.308708,30.920704,6
06-125-0021,Horki,town_below100,54.295721,30.998049,6
06-125-0022,Паршино,village,54.234948,31.055047,6
06-125-0023,Lenino,village,54.405311,31.122897,6
06-125-0024,Горы,village,54.269944,31.203979,6
06-125-0025,Каменка,village,54.322106,31.230955,6
06-125-0026,Коптевка,village,54.17964,31.271289,6
06-125-0027,Horki,town_below100,54.274723,30.999369,6
06-126-0001,Drybin,town_below100,54.118226,31.091078,6
06-126-0002,Drybin,town_below100,54.114721,31.099486,6
06-126-0003,Drybin,town_below100,54.117117,31.114291,6
06-126-0004,Михеевка,village,54.139889,31.019042,6
06-126-0005,Тёмный Лес,village,54.100015,31.223813,6
06-126-0006,Рясно,village,54.010332,31.192489,6
06-126-0007,Рясно,village,54.011639,31.214049,6
06-126-0008,Трилесино,village,54.041575,30.977531,6
06-126-0009,Трилесино,village,54.039983,30.971584,6
06-126-0010,Коровчино,village,54.049521,30.832543,6
06-126-0011,Пудовня,village,54.057614,30.640215,6
06-126-0012,Пудовня,village,54.053946,30.651106,6
06-126-0013,Белая,village,54.115212,30.818988,6
06-126-0014,Черневка,village,54.092902,30.772994,6
06-127-0001,Kirawsk,town_below100,53.273657,29.467814,6
06-127-0002,Kirawsk,town_below100,53.277443,29.461453,6
06-127-0003,Kirawsk,town_below100,53.267696,29.480758,6
06-127-0004,Kirawsk,town_below100,53.255259,29.48127,6
06-127-0005,Kirawsk,town_below100,53.262358,29.477812,6
06-127-0006,Kirawsk,town_below100,53.268514,29.479788,6
06-127-0007,Мышковичи,village,53.228848,29.502902,6
06-127-0008,Волосовичи,village,53.203549,29.48171,6
06-127-0009,Пацева Слобода,village,53.292635,29.387549,6
06-127-0010,Козуличи,village,53.270647,29.346227,6
06-127-0011,Костричская Слободка,village,53.232675,29.390891,6
06-127-0012,Любоничи,village,53.27496,29.246981,6
06-127-0013,Любоничи,village,53.274309,29.244169,6
06-127-0014,Мошок,village,53.171946,29.561238,6
06-127-0015,Барсуки,village,53.240986,29.725226,6
06-127-0016,Добосна,village,53.204034,29.677453,6
06-127-0017,Осовник,village,53.232735,29.757826,6
06-127-0018,Жиличи,village,53.156139,29.686336,6
06-127-0019,Левковичи,village,53.181893,29.671659,6
06-127-0020,Боровица,village,53.337108,29.571668,6
06-127-0021,Скачёк,village,53.364343,29.609747,6
06-127-0022,Шалаёвка,village,53.504114,29.746381,6
06-127-0023,Городец,village,53.399706,29.493847,6
06-127-0024,Скриплица,village,53.29574,29.628702,6
06-127-0025,Капустино,village,53.263662,29.576079,6
06-127-0026,Хвойница,village,53.316687,29.684766,6
06-127-0027,Барчицы,village,53.253093,29.673339,6
06-127-0028,Стайки,village,53.375126,29.814213,6
06-127-0029,Чигиринка,village,53.423253,29.850181,6
06-128-0001,Klimavichy,town_below100,53.591758,31.933923,6
06-128-0002,Klimavichy,town_below100,53.601484,31.947784,6
06-128-0003,Klimavichy,town_below100,53.594815,31.949419,6
06-128-0004,Klimavichy,town_below100,53.60492,31.96902,6
06-128-0005,Klimavichy,town_below100,53.610759,31.960638,6
06-128-0006,Klimavichy,town_below100,53.616528,31.974275,6
06-128-0007,Klimavichy,town_below100,53.620144,31.944837,6
06-128-0008,Klimavichy,town_below100,53.622884,31.942097,6
06-128-0009,Klimavichy,town_below100,53.61382,31.94004,6
06-128-0010,Klimavichy,town_below100,53.62078,31.941109,6
06-128-0011,Галичи,village,53.581074,32.330017,6
06-128-0012,Малышковичи,village,53.51695,32.264278,6
06-128-0013,Гусарка,village,53.66255,32.007881,6
06-128-0014,Павловичи,village,53.597252,32.047299,6
06-128-0015,Барсуки,village,53.70631,31.906695,6
06-128-0016,Poloshkovo,village,53.71196,31.943076,6
06-128-0017,Звенчатка,village,53.752836,32.220404,6
06-128-0018,Киселёва Буда,village,53.722564,32.124114,6
06-128-0019,Старый Дедин,village,53.763509,32.086169,6
06-128-0020,Великий Мох,village,53.714768,32.16099,6
06-128-0021,Борисовичи,village,53.601735,31.675702,6
06-128-0022,Лобжа,village,53.598219,31.782332,6
06-128-0023,Макеевичи,village,53.680852,32.404002,6
06-128-0024,Милославичи,village,53.68755,32.254316,6
06-128-0025,Осмоловичи,village,53.531242,31.995825,6
06-128-0026,Родня,village,53.516098,32.127644,6
06-128-0027,Высокое,village,53.511761,31.86786,6
06-128-0028,Тимоново,village,53.582795,31.914896,6
06-129-0001,Klichaw,town_below100,53.482686,29.342714,6
06-129-0002,Klichaw,town_below100,53.48971,29.334234,6
06-129-0003,Klichaw,town_below100,53.486983,29.33498,6
06-129-0004,Klichaw,town_below100,53.499428,29.331036,6
06-129-0005,Klichaw,town_below100,53.488414,29.364211,6
06-129-0006,Klichaw,town_below100,53.48858,29.338312,6
06-129-0007,Дмитриевка 2,village,53.507916,29.271074,6
06-129-0008,Бацевичи,village,53.399121,29.22737,6
06-129-0009,Усохи,village,53.35761,29.260177,6
06-129-0010,Заполье,village,53.345435,29.175385,6
06-129-0011,Вирков,village,53.461097,29.046019,6
06-129-0012,Гончанский,village,53.53295,29.579995,6
06-129-0013,Усакино,village,53.609819,29.446838,6
06-129-0014,Слободка,village,53.566306,29.338321,6
06-129-0015,Долгое,village,53.596061,29.682161,6
06-129-0016,Ядреная Слобода,village,53.672937,29.820609,6
06-129-0017,Старый Остров,village,53.559781,28.983128,6
06-129-0018,Колбча,village,53.64542,29.234539,6
06-129-0019,Новые Максимовичи,village,53.622168,29.124756,6
06-129-0020,Несята,village,53.47513,29.229275,6
06-129-0021,Ореховка,village,53.49923,29.145103,6
06-130-0001,Kastsyukovichy,town_below100,53.355739,32.040948,6
06-130-0002,Kastsyukovichy,town_below100,53.373901,32.048476,6
06-130-0003,Kastsyukovichy,town_below100,53.348451,32.061986,6
06-130-0004,Kastsyukovichy,town_below100,53.348854,32.055195,6
06-130-0005,Kastsyukovichy,town_below100,53.356449,32.058699,6
06-130-0006,Kastsyukovichy,town_below100,53.358255,32.048584,6
06-130-0007,Kastsyukovichy,town_below100,53.357878,32.047883,6
06-130-0008,Kastsyukovichy,town_below100,53.341549,32.045871,6
06-130-0009,Белая Дуброва,village,53.24784,31.97574,6
06-130-0010,Белынковичи,village,53.24187,32.134992,6
06-130-0011,Ново-Самотевичи,village,53.281513,32.076153,6
06-130-0012,Ново-Самотевичи,village,53.280183,32.079513,6
06-130-0013,Демидовичи,village,53.348516,32.209822,6
06-130-0014,Тупичино,village,53.381953,32.238487,6
06-130-0015,Забычанье,village,53.421386,31.887686,6
06-130-0016,Мурин-Бор,village,53.423269,31.968975,6
06-130-0017,Пролетарское,village,53.425324,32.117817,6
06-130-0018,Муравилье,village,53.403701,32.087445,6
06-130-0019,Шарейки,village,53.415155,32.167287,6
06-130-0020,Селецкое,village,53.191686,32.2844,6
06-131-0001,Krasnapollye,town_below100,53.348586,31.394278,6
06-131-0002,Krasnapollye,town_below100,53.332145,31.403225,6
06-131-0003,Krasnapollye,town_below100,53.331881,31.395302,6
06-131-0004,Krasnapollye,town_below100,53.330069,31.383121,6
06-131-0005,Палуж 1,village,53.324949,31.532978,6
06-131-0006,Горы,village,53.225263,31.557376,6
06-131-0007,Ленина,village,53.250464,31.468065,6
06-131-0008,Козелье,village,53.29595,31.72528,6
06-131-0009,Холмы,village,53.250475,31.376994,6
06-131-0010,Сидоровка,village,53.33985,31.359468,6
06-131-0011,Турья,village,53.305916,31.413816,6
06-131-0012,Почепы,village,53.298501,31.335321,6
06-131-0013,Яновка,village,53.271175,31.656487,6
06-131-0014,Krasnapollye,town_below100,53.328063,31.388807,6
06-132-0001,Krychaw,town_below100,53.687641,31.707951,6
06-132-0002,Krychaw,town_below100,53.696198,31.715174,6
06-132-0003,Krychaw,town_below100,53.706263,31.719297,6
06-132-0004,Krychaw,town_below100,53.711704,31.722154,6
