id,zubr_id,observers,accreditation-reject,let-observer-in-violation,no-let-observer-in,observer-pushed-away,force-beforehand-voting,late-report,home-voting-violation,wrong-voters-number,no-medcine-on-poll-station,non-transparent-counting,observer-limitations,other
05-032-0012,4457,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0013,4458,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0014,4459,0,False,False,False,False,False,False,False,False,False,False,True,True
05-032-0015,4460,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0016,4461,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0017,4462,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0018,4463,1,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0019,4464,1,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0020,4465,1,False,False,True,False,False,True,False,False,False,False,True,False
05-032-0021,4466,1,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0022,4467,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0023,4468,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0024,4469,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0025,4470,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0026,4471,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0027,4472,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0028,4473,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0029,4474,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0030,4475,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0031,4476,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0032,4477,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0033,4478,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0034,4479,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0035,4480,0,False,False,False,False,False,False,False,False,False,False,False,False
05-032-0036,4481,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0001,4482,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0002,4483,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0003,4484,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0004,4485,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0005,4486,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0006,4487,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0007,4488,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0008,4489,1,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0009,4490,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0010,4491,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0011,4492,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0012,4493,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0013,4494,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0014,4495,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0015,4496,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0016,4497,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0017,4498,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0018,4499,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0019,4500,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0020,4501,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0021,4502,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0022,4503,1,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0023,4504,0,False,False,True,False,False,False,False,True,False,False,False,True
05-033-0024,4505,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0025,4506,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0026,4507,0,False,False,False,False,False,False,False,False,False,False,False,False
05-033-0027,4508,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0001,4509,4,False,False,False,False,False,False,False,False,False,False,False,True
05-034-0002,4510,6,False,False,False,False,False,False,False,True,False,False,False,False
05-034-0003,4511,3,False,False,True,False,False,True,False,True,False,False,False,False
05-034-0004,4512,2,False,False,False,False,False,True,False,False,False,False,True,True
05-034-0005,4513,5,False,False,False,False,False,False,False,True,False,False,True,False
05-034-0006,4514,2,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0007,4515,1,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0008,4516,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0009,4517,3,False,False,False,False,False,False,False,False,False,False,False,True
05-034-0010,4518,2,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0011,4519,1,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0012,4520,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0013,4521,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0014,4522,2,False,False,False,False,False,False,False,False,False,False,False,True
05-034-0015,4523,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0016,4524,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0017,4525,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0018,4526,1,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0019,4527,3,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0020,4528,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0021,4529,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0022,4530,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0023,4531,2,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0024,4532,3,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0025,4533,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0026,4534,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0027,4535,3,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0028,4536,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0029,4537,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0030,4538,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0031,4539,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0032,4540,0,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0033,4541,1,False,False,False,False,False,False,False,False,False,False,False,False
05-034-0034,4542,1,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0001,4543,2,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0002,4544,0,False,False,False,False,False,False,False,True,False,False,False,False
05-035-0003,4545,2,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0004,4546,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0005,4547,0,False,False,False,False,False,False,False,False,False,False,True,True
05-035-0006,4548,1,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0007,4549,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0008,4550,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0009,4551,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0010,4552,1,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0011,4553,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0012,4554,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0013,4555,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0014,4556,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0015,4557,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0016,4558,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0017,4559,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0018,4560,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0019,4561,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0020,4562,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0021,4563,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0022,4564,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0023,4565,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0024,4566,0,False,False,False,False,False,False,False,True,False,False,False,True
05-035-0025,4567,1,False,False,False,False,False,False,False,True,False,False,False,False
05-035-0026,4568,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0027,4569,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0028,4570,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0029,4571,0,False,False,False,False,False,False,False,False,False,False,False,False
05-035-0030,4572,0,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0001,4573,7,False,False,True,False,False,False,False,False,True,True,True,True
05-141-0002,4574,2,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0003,4575,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0004,4576,9,False,False,True,False,False,False,False,True,False,True,False,True
05-141-0005,4577,4,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0006,4578,6,False,False,True,False,False,False,False,True,False,False,True,True
05-141-0007,4579,2,False,False,True,False,False,False,False,False,False,False,False,False
05-141-0008,4580,6,False,False,False,False,False,False,False,False,False,False,True,True
05-141-0009,4581,6,False,False,True,False,False,False,False,False,False,False,True,True
05-141-0010,4582,1,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0011,4583,7,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0012,4584,16,False,False,False,False,False,False,False,True,False,False,True,True
05-141-0013,4585,9,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0014,4586,4,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0015,4587,1,False,False,False,False,False,False,False,False,False,False,False,True
05-141-0016,4588,0,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0017,4589,4,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0018,4590,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0019,4591,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0020,4592,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0021,4593,2,False,False,True,False,False,False,False,False,False,False,True,True
05-141-0022,4594,2,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0023,4595,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0024,4596,4,False,False,True,False,False,False,False,True,False,False,False,True
05-141-0025,4597,12,False,False,False,True,False,False,False,False,False,False,True,True
05-141-0026,4598,22,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0027,4599,20,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0028,4600,9,False,False,True,True,False,False,False,False,False,False,True,True
05-141-0029,4601,4,False,False,False,False,False,True,False,False,False,False,True,True
05-141-0030,4602,1,False,False,False,False,False,False,True,True,False,True,True,True
05-141-0031,4603,4,False,False,False,False,False,False,True,False,False,False,False,False
05-141-0032,4604,4,False,False,True,False,False,True,True,True,False,False,True,True
05-141-0033,4605,1,False,False,False,False,False,False,False,False,False,False,True,True
05-141-0034,4606,3,False,False,False,False,False,False,False,True,False,False,False,False
05-141-0035,4607,6,False,False,True,False,False,False,False,True,False,True,False,True
05-141-0036,4608,4,False,False,True,False,False,False,False,False,False,False,False,False
05-141-0037,4609,0,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0038,4610,13,False,False,True,False,True,False,True,True,False,False,True,True
05-141-0039,4611,5,False,False,False,False,False,False,False,True,False,False,False,True
05-141-0040,4612,8,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0041,4613,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0042,4614,5,False,False,True,False,False,False,False,True,False,True,False,True
05-141-0043,4615,2,False,False,True,False,False,True,False,True,False,False,False,False
05-141-0044,4616,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0045,4617,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0046,4618,1,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0047,4619,5,False,False,True,False,False,False,False,True,False,False,False,False
05-141-0048,4620,1,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0049,4621,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0050,4622,12,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0051,4623,7,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0052,4624,5,False,False,True,False,False,False,False,True,False,True,False,True
05-141-0053,4625,7,False,False,True,True,False,False,False,False,False,False,True,True
05-141-0054,4626,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0055,4627,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0056,4628,4,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0057,4629,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0058,4630,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0059,4631,3,False,False,False,False,False,False,False,True,False,False,False,False
05-141-0060,4632,6,False,False,True,False,False,False,False,False,False,False,False,False
05-141-0061,4633,2,False,True,True,False,False,False,False,False,False,False,False,False
05-141-0062,4634,5,False,False,True,True,False,False,True,False,False,True,False,False
05-141-0063,4635,6,False,False,False,False,False,False,False,False,False,True,False,True
05-141-0064,4636,1,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0065,4637,6,False,False,True,False,False,False,False,True,False,True,True,True
05-141-0066,4638,3,True,False,False,True,False,False,False,True,False,True,True,True
05-141-0067,4639,2,False,False,True,False,False,False,False,False,False,False,False,True
05-141-0068,4640,2,False,False,True,False,False,False,False,False,False,False,True,True
05-141-0069,4641,3,False,False,True,True,False,False,False,True,False,False,False,False
05-141-0070,4642,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0071,4643,3,False,False,True,False,False,False,False,False,False,True,True,True
05-141-0072,4644,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0073,4645,4,False,False,True,False,False,True,False,True,False,False,True,True
05-141-0074,4646,5,False,False,True,False,False,True,False,False,False,False,False,True
05-141-0075,4647,2,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0076,4648,7,False,False,True,False,False,False,False,False,False,False,False,False
05-141-0077,4649,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0078,4650,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0079,4651,2,False,False,False,False,False,True,False,False,False,True,True,True
05-141-0080,4652,4,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0081,4653,7,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0082,4654,1,False,False,True,False,False,False,False,True,False,False,True,True
05-141-0083,4655,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0084,4656,1,False,False,False,False,False,False,False,False,False,False,False,True
05-141-0085,4657,3,False,False,True,False,False,False,True,True,False,False,False,False
05-141-0086,4658,2,False,False,True,False,False,False,False,True,False,False,False,True
05-141-0087,4659,4,False,False,False,False,False,False,False,True,False,False,False,False
05-141-0088,4660,8,False,False,False,True,False,False,False,True,False,True,True,False
05-141-0089,4661,5,False,False,False,False,False,False,False,True,False,True,False,False
05-141-0090,4662,4,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0091,4663,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0092,4664,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0093,4665,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0094,4666,5,False,False,True,False,False,False,False,True,False,False,True,True
05-141-0095,4667,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0096,4668,4,False,False,True,False,False,False,False,True,False,False,False,False
05-141-0097,4669,0,False,False,False,False,False,False,False,True,False,False,False,False
05-141-0098,4670,8,False,False,False,True,False,False,False,True,False,False,False,False
05-141-0099,4671,9,False,False,False,False,False,False,False,True,False,False,False,False
05-141-0100,4672,5,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0101,4673,3,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0102,4674,1,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0103,4675,1,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0104,4676,6,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0105,4677,2,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0106,4678,3,False,False,True,False,False,False,True,False,False,True,False,False
05-141-0107,4679,7,False,False,False,False,False,False,False,False,False,False,False,False
05-141-0108,4680,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0001,4681,2,False,False,False,False,False,False,False,True,False,False,False,False
05-036-0002,4682,4,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0003,4683,1,False,False,True,False,False,False,False,False,False,False,False,False
05-036-0004,4684,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0005,4685,3,False,False,True,False,False,False,False,True,False,False,True,False
05-036-0006,4686,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0007,4687,3,False,False,False,False,False,False,False,True,False,False,False,True
05-036-0008,4688,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0009,4689,6,False,False,False,False,False,False,False,True,False,False,False,False
05-036-0010,4690,3,False,False,True,False,False,False,False,False,False,False,True,True
05-036-0011,4691,6,False,False,False,True,False,False,False,False,False,False,True,False
05-036-0012,4692,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0013,4693,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0014,4694,3,False,False,False,False,False,False,False,True,False,False,False,True
05-036-0015,4695,2,False,False,True,False,False,False,False,False,False,False,True,False
05-036-0016,4696,6,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0017,4697,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0018,4698,5,False,False,False,False,False,True,False,True,False,False,False,False
05-036-0019,4699,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0020,4700,1,False,False,False,False,False,False,False,True,False,True,False,False
05-036-0021,4701,3,False,False,True,False,False,False,False,True,False,False,True,True
05-036-0022,4702,5,False,False,False,False,False,False,False,False,False,False,True,True
05-036-0023,4703,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0024,4704,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0025,4705,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0026,4706,6,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0027,4707,3,False,False,False,False,False,False,False,True,False,False,False,False
05-036-0028,4708,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0029,4709,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0030,4710,0,False,False,False,False,False,False,False,True,False,False,False,False
05-036-0031,4711,2,False,False,True,False,False,False,False,False,False,False,False,False
05-036-0032,4712,3,False,False,False,False,False,False,False,True,False,False,False,False
05-036-0033,4713,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0034,4714,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0035,4715,2,False,False,False,False,False,False,False,True,False,False,False,True
05-036-0036,4716,3,False,False,False,False,False,False,False,True,False,False,True,True
05-036-0037,4717,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0038,4718,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0039,4719,2,False,False,False,False,False,False,False,False,True,False,True,True
05-036-0040,4720,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0041,4721,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0042,4722,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0043,4723,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0044,4724,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0045,4725,2,False,False,False,False,False,True,False,False,False,False,True,False
05-036-0046,4726,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0047,4727,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0048,4728,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0049,4729,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0050,4730,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0051,4731,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0052,4732,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0053,4733,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0054,4734,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0055,4735,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0056,4736,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0057,4737,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0058,4738,0,False,False,False,False,False,False,False,False,False,False,False,True
05-036-0059,4739,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0060,4740,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0061,4741,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0062,4742,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0063,4743,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0064,4744,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0065,4745,2,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0066,4746,3,False,False,False,False,False,False,False,True,True,False,True,True
05-036-0067,4747,0,False,False,False,False,False,False,False,False,False,False,False,True
05-036-0068,4748,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0069,4749,0,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0070,4750,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0071,4751,1,False,False,False,False,False,False,False,False,False,False,False,True
05-036-0072,4752,3,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0073,4753,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0074,4754,1,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0075,4755,4,False,False,False,False,False,False,False,False,False,False,False,False
05-036-0076,4756,1,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0001,4757,1,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0002,4758,2,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0003,4759,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0004,4760,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0005,4761,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0006,4762,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0007,4763,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0008,4764,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0009,4765,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0010,4766,2,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0011,4767,4,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0012,4768,3,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0013,4769,2,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0014,4770,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0015,4771,1,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0016,4772,0,False,False,False,False,False,False,False,False,False,False,False,True
05-037-0017,4773,1,False,False,False,False,False,False,False,False,False,False,True,True
05-037-0018,4774,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0019,4775,1,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0020,4776,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0021,4777,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0022,4778,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0023,4779,0,False,False,False,False,False,False,False,False,False,False,False,False
05-037-0024,4780,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0001,4781,2,False,False,False,False,False,False,False,False,False,True,True,True
05-038-0002,4782,3,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0003,4783,2,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0004,4784,2,False,False,True,False,False,False,False,False,False,False,True,False
05-038-0005,4785,1,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0006,4786,1,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0007,4787,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0008,4788,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0009,4789,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0010,4790,1,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0011,4791,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0012,4792,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0013,4793,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0014,4794,2,False,False,False,False,False,False,False,True,False,False,True,True
05-038-0015,4795,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0016,4796,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0017,4797,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0018,4798,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0019,4799,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0020,4800,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0021,4801,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0022,4802,2,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0023,4803,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0024,4804,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0025,4805,1,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0026,4806,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0027,4807,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0028,4808,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0029,4809,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0030,4810,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0031,4811,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0032,4812,1,False,False,False,False,False,False,False,True,False,False,False,False
05-038-0033,4813,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0034,4814,0,False,False,False,False,False,False,False,False,False,False,False,False
05-038-0035,4815,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0001,4816,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0002,4817,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0003,4818,3,False,False,True,False,False,False,False,False,False,False,False,False
05-039-0004,4819,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0005,4820,5,False,False,True,False,False,False,False,False,False,False,False,True
05-039-0006,4821,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0007,4822,4,False,False,True,False,False,False,False,False,False,False,True,False
05-039-0008,4823,3,False,False,True,False,False,False,False,False,True,False,False,False
05-039-0009,4824,2,False,False,True,False,False,False,False,False,False,True,False,True
05-039-0010,4825,3,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0011,4826,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0012,4827,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0013,4828,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0014,4829,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0015,4830,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0016,4831,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0017,4832,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0018,4833,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0019,4834,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0020,4835,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0021,4836,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0022,4837,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0023,4838,2,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0024,4839,1,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0025,4840,0,False,False,False,False,False,False,False,False,False,False,False,False
05-039-0026,4841,0,False,False,False,False,False,False,False,False,False,False,False,False
